SAMPLE,AMP,CENTROID,DURATION
2154,-63.911356,2975.540349,23.583333
2155,-72.243884,7045.216868,12.864583
2156,-67.17715,4731.514048,13.75
2157,-60.681556,7966.037012,16.458333
2158,-58.990329,8096.482615,16
2159,-83.14272,6772.079928,11.489583
2160,-54.614659,6333.417667,15.447917
2161,-70.681331,4762.187741,13.197917
2162,-79.862045,7417.980516,12.322917
2163,-57.780159,2632.623526,18.270833
2164,-43.509559,6489.316458,31.802083
2165,-47.896989,7899.163472,45.46875
2166,-49.548737,10093.18641,27.0625
2167,-53.416579,5457.027647,17.385417
2168,-69.201445,4187.211492,15.28125
2169,-41.096273,7617.936788,40.625
2170,-82.473218,4827.332958,12.239583
2171,-45.947614,5011.298048,31.864583
2172,-64.547361,2375.202332,17.947917
2173,-82.358706,9203.873343,11.03125
2174,-61.982474,5662.207348,13.65625
2175,-37.053912,7567.717546,70.770833
2176,-59.677176,4741.798707,15.09375
2177,-66.942978,2164.758632,13.760417
2178,-53.805398,3257.590085,10.65625
2179,-45.327851,8462.462991,65.770833
2180,-51.820526,8733.770829,10.375
2181,-53.175302,8578.206692,18.072917
2182,-73.602869,6664.190938,12.802083
2183,-56.659214,3439.037802,23.458333
2184,-54.177289,6076.527024,24.427083
2185,-72.176257,3531.709342,21.979167
2186,-71.872022,10927.39494,12.875
2187,-60.617116,8117.94731,15.375
2188,-41.03075,3994.603558,53.041667
2189,-51.77357,3331.830032,18.291667
2190,-55.412473,2381.581868,16.333333
2191,-64.380078,6893.14757,13.96875
2192,-83.434407,3851.534628,11.677083
2193,-53.636845,6661.869387,15.541667
2194,-49.431795,5621.143805,26.729167
2195,-73.056356,2264.213668,14.28125
2196,-74.883305,3021.838578,22.083333
2197,-50.911658,4738.081872,20.604167
2198,-51.237826,7823.426151,20.697917
2199,-73.581255,4144.769467,12.135417
2200,-75.820502,9029.283235,11.84375
2201,-70.314402,2577.361314,23.15625
2202,-60.143427,2076.097613,24.65625
2203,-62.842657,1564.466184,23.53125
2204,-74.850203,6026.244559,22.791667
2205,-97.390409,7802.787688,10.864583
2206,-60.985559,5184.546885,14.208333
2207,-57.704304,9751.918227,10.09375
2208,-54.215217,2307.893926,21.25
2209,-86.616996,2940.696,11.864583
2210,-65.635885,9367.618401,15.104167
2211,-83.832746,10651.42329,11.84375
2212,-67.814108,2515.451786,24.541667
2213,-61.101673,3151.559977,24.53125
2214,-72.42477,1569.483915,13.114583
2215,-61.341031,2846.400417,21.260417
2216,-51.550744,4461.952869,25.125
2217,-64.540777,3953.873945,19.166667
2218,-64.261422,6224.802449,21.135417
2219,-74.780706,2676.276564,12.145833
2220,-62.194257,3826.908149,16.395833
2221,-70.091897,2977.802039,13.625
2222,-73.836453,4562.065008,12.458333
2223,-88.659138,7095.362818,11.270833
2224,-72.800485,1286.92935,12.510417
2225,-107.295742,4406.292684,11.072917
2226,-55.56444,5322.816462,10.3125
2227,-56.558226,10741.07635,25.90625
2228,-61.801785,1904.984836,18.989583
2229,-67.560382,6854.692505,10.208333
2230,-64.90728,5456.268016,19.572917
2231,-57.666072,2524.858293,21.3125
2232,-68.835151,8134.896166,24.458333
2233,-61.107483,1494.806471,21.239583
2234,-101.265566,3802.092,21.4375
2235,-68.181613,5911.849598,24.385417
2236,-69.387138,5858.900307,25.510417
2237,-47.71369,1513.063763,51.291667
2238,-66.029862,7880.48085,25.46875
2239,-72.08915,1747.489313,24.072917
2240,-71.503448,1725.953005,24.0625
2241,-65.290508,8503.484861,25.427083
2242,-71.604535,1562.234401,24.208333
2243,-58.801044,1650.826703,28.21875
2244,-68.75509,1590.021563,24.041667
2245,-73.674713,1795.71585,24
2246,-59.634132,6851.125701,27.96875
2247,-63.973421,6501.754175,28.09375
2248,-51.138932,5348.176609,10.510417
2249,-69.581542,8759.410701,23.770833
2250,-58.634545,2245.342244,20.84375
2251,-65.836598,2484.803761,25.177083
2252,-67.865738,2144.035101,25.239583
2253,-71.759763,7120.344632,23.8125
2254,-64.807367,7212.501581,24.854167
2255,-69.151237,5568.253916,23.78125
2256,-61.036141,1894.615162,27.802083
2257,-75.203743,3173.399391,23.541667
2258,-70.492077,1780.3747,23.635417
2259,-56.859604,3721.425293,27.833333
2260,-72.401072,1871.631862,24.510417
2261,-70.462101,3439.58248,23.40625
2262,-74.184484,6775.993492,23.322917
2263,-69.880502,1603.120939,24.614583
2264,-63.713447,1502.005994,27.6875
2265,-70.454687,1717.554892,24.625
2266,-62.978944,1712.62928,27.635417
2267,-67.085523,1424.219581,24.541667
2268,-68.952356,1463.89402,24.489583
2269,-69.777658,1297.181953,24.427083
2270,-71.096534,1567.843531,24.520833
2271,-69.609946,7087.045289,24.333333
2272,-66.608715,1491.188291,25.59375
2273,-65.779624,1267.074874,25.604167
2274,-93.418076,5122.189683,46.462585
2275,-69.792564,1487.407089,24.5
2276,-66.680973,1322.005208,25.541667
2277,-69.32992,1857.79217,24.4375
2278,-66.46809,7235.042223,25.510417
2279,-66.920531,4548.213521,25.5
2280,-69.345101,2525.363488,25.4375
2281,-69.201321,9231.43809,24.416667
2282,-67.652317,6518.868695,25.46875
2283,-69.153688,1592.513769,25.541667
2284,-72.910487,6773.293894,24.28125
2285,-65.236652,1659.54725,20.010417
2286,-59.957213,2824.79984,21.125
2287,-69.352425,6478.080394,25.447917
2288,-63.839076,1321.971513,18.739583
2289,-58.337872,2072.263093,20.03125
2290,-67.602644,4302.682847,16.135417
2291,-72.220285,7145.411751,23.1875
2292,-31.583559,1839.135809,169.041667
2293,-57.217089,2157.470823,19.96875
2294,-59.860733,4989.983784,26.46875
2295,-32.454756,2039.342296,168.083333
2296,-38.067066,2221.315674,277.645833
2297,-39.315165,10443.89033,377.59375
2298,-56.64261,2104.655152,27.739583
2299,-68.607763,3464.602426,32.895833
2300,-57.630805,4631.92906,19.645833
2301,-55.764817,6283.541375,29.041667
2302,-54.979117,4671.613751,28.958333
2303,-35.932003,3383.198818,191.395833
2304,-55.536563,3214.91074,36.104167
2305,-63.559648,3371.034663,25.020833
2306,-64.001254,2719.83546,16.895833
2307,-78.243948,7909.979503,12.322917
2308,-54.196076,4759.198992,31.552083
2309,-55.187209,2537.339763,20.739583
2310,-56.783508,7030.86937,20.583333
2311,-62.140948,5410.077231,25.520833
2312,-61.500473,6520.489484,19.125
2313,-52.918704,5888.656247,28.78125
2314,-73.876865,3881.635439,24.197917
2315,-85.981612,7825.493507,12.9375
2316,-69.127972,4987.055944,33.510417
2317,-70.503318,7514.475806,10.270833
2318,-78.964111,9191.119154,13.302083
2319,-61.191872,3371.927681,27.604167
2320,-60.759713,6555.424116,20.895833
2321,-55.589562,6465.637249,40.9375
2322,-54.621612,5703.391545,29.677083
2323,-63.607993,2886.827991,24.65625
2324,-47.509051,5292.663312,66.989583
2325,-39.674036,6414.121705,53.03125
2326,-34.556326,5095.329096,249.041667
2327,-35.122524,5758.154789,376.5625
2328,-68.62943,6445.727995,16.09375
2329,-57.03082,5020.168639,27.322917
2330,-38.758645,5610.980888,483.333333
2331,-42.495274,7443.054358,97.78125
2332,-37.040245,7634.642115,102.552083
2333,-46.946947,7669.650415,66.583333
2334,-43.6173,7762.7687,98.635417
2335,-46.240346,8149.795315,86.833333
2336,-52.959531,8218.099624,55.197917
2337,-36.57865,7599.420332,197.041667
2338,-57.204544,6981.509862,27.135417
2339,-39.905267,7307.409091,250.291667
2340,-37.388737,7373.149981,397.614583
2341,-52.858202,8485.632937,76.03125
2342,-36.541217,6537.973428,71.083333
2343,-52.960021,7373.88153,19.291667
2344,-51.305294,7967.2855,38.40625
2345,-84.363421,5674.196738,12.322917
2346,-70.78973,1725.443615,28.843537
2347,-49.365373,7976.378648,61.302083
2348,-43.442702,5951.476009,72.083333
2349,-80.691493,7352.881889,12.010417
2350,-94.785083,6546.243713,11.322917
2351,-78.211369,4603.369004,22.09375
2352,-60.243124,4736.101908,21.041667
2353,-54.081678,5605.235505,30.25
2354,-44.882473,9110.192067,70.135417
2355,-84.165008,8149.178575,12.40625
2356,-68.483988,5448.566632,10.552083
2357,-54.533697,5834.35673,38
2358,-75.679982,7243.079345,13.322917
2359,-59.505766,5637.984588,29.1875
2360,-56.009172,9458.844291,20.677083
2361,-60.227098,7249.212638,18.46875
2362,-58.930715,8648.181325,34.4375
2363,-63.752766,4254.188165,15.28125
2364,-65.559575,5324.612038,18.729167
2365,-64.903585,6471.011847,33.4375
2366,-46.14025,6072.3581,52.572917
2367,-63.132118,5014.416965,16.28125
2368,-63.75668,5215.331599,17.25
2369,-56.486589,5819.00883,20.458333
2370,-50.326182,4138.408942,52.875
2371,-43.277743,4589.186584,60.75
2372,-40.259743,4122.757387,72.885417
2373,-43.02757,3410.030629,101.40625
2374,-49.02264,4088.737346,60.635417
2375,-46.28504,6885.955548,48.71875
2376,-73.362809,5918.12759,15.416667
2377,-59.048387,7471.724995,18.520833
2378,-36.679587,3893.852263,454.5
2379,-80.952498,4665.937485,22.604167
2380,-98.918818,3243.76488,11.145833
2381,-88.015333,3963.695037,11.885417
2382,-83.183254,9450.414605,12.5
2383,-84.559912,9992.190231,12.802083
2384,-98.83608,10747.05755,11.395833
2385,-61.51882,3407.959302,25.854167
2386,-83.506435,2201.694049,12.677083
2387,-85.661174,10361.87403,12.291667
2388,-103.778865,11192.83723,11.229167
2389,-70.57964,4086.587746,16.291667
2390,-71.637042,4761.091964,15.041667
2391,-62.614457,3692.167249,18.302083
2392,-95.714823,10008.82203,11.239583
2393,-91.966711,3428.630106,11.71875
2394,-80.905113,7160.356083,13.979167
2395,-109.697264,6628.727182,10.927083
2396,-109.29989,4636.572415,10.916667
2397,-93.289811,8812.798878,11.28125
2398,-104.163743,4047.097956,10.927083
2399,-64.115977,8672.232278,16.104167
2400,-58.273797,1869.690505,18.28125
2401,-66.860186,9408.497921,23.416667
2402,-61.526958,2224.226515,24.114583
2403,-55.791889,4780.537468,20.114583
2404,-61.462599,3507.536787,17.104167
2405,-61.034924,4903.893212,44.145833
2406,-59.903519,8462.939937,17.979167
2407,-58.997659,1947.263828,18.333333
2408,-49.269668,6161.425892,45.941043
2409,-68.384506,2320.462003,16.270833
2410,-69.399487,5962.841809,19.09375
2411,-57.7681,4114.701337,19.979167
2412,-55.626609,6875.512759,43.739583
2413,-60.854551,5659.21384,16.864583
2414,-68.218156,5935.084983,22.979167
2415,-36.586336,8506.306483,249.96875
2416,-39.398981,7607.636912,121.53125
2417,-64.98002,8198.491913,33.802083
2418,-102.496034,6303.837948,11.208333
2419,-93.889649,2421.240599,11.166667
2420,-94.77169,5273.423563,11.822917
2421,-73.432296,3156.131705,15.302083
2422,-92.979135,3428.608943,11.71875
2423,-73.334395,3308.11839,15.1875
2424,-101.957566,3670.262847,11.09375
2425,-105.35546,5629.220521,11.052083
2426,-107.593994,4002.646505,11.052083
2427,-105.40938,3777.239733,11.0625
2428,-74.970483,4009.591821,15.4375
2429,-115.763045,7234.343108,10.822917
2430,-66.501808,2342.968849,27.208333
2431,-124.775988,4468.09613,10.854167
2432,-126.601192,7114.652564,10.833333
2433,-79.137629,2212.096845,14.75
2434,-84.67092,1895.728433,11.697917
2435,-87.969061,10102.23634,12.375
2436,-85.845373,8403.604478,12.5
2437,-74.185718,5802.10391,14.364583
2438,-67.950747,5038.43622,16.46875
2439,-69.733993,6925.894315,15.395833
2440,-47.491386,2736.615926,72.791667
2441,-42.864582,2757.177578,123.229167
2442,-73.282007,2641.407199,15
2443,-64.385292,2406.258867,43.260417
2444,-63.751397,4169.814863,15.927083
2445,-70.343429,5089.591859,15.4375
2446,-70.340404,3877.671291,14.427083
2447,-45.633033,4143.209632,70.697917
2448,-75.85326,5281.245346,13.489583
2449,-73.582532,6909.527342,14.447917
2450,-79.034636,8147.36589,14.447917
2451,-56.456441,1791.394061,20.96875
2452,-77.664382,2378.782453,13.21875
2453,-72.228983,1565.877401,14.71875
2454,-75.539466,8400.804454,14.90625
2455,-69.251245,9514.185069,16.03125
2456,-61.588188,1610.132621,19.90625
2457,-71.209099,4054.932117,15.541667
2458,-68.14798,2046.416765,16.71875
2459,-59.547543,1371.448043,27.677083
2460,-65.123389,4443.005517,25.96875
2461,-86.852862,2449.131544,22.072917
2462,-67.176718,1914.492097,17.958333
2463,-62.367029,11214.85274,18.510417
2464,-77.444721,7639.527322,14.375
2465,-71.675041,7332.567207,16.927083
2466,-76.88736,2040.343187,14.322917
2467,-72.930141,1805.345073,23.135417
2468,-67.700538,3458.964172,17.010417
2469,-78.292361,2171.925576,15.135417
2470,-77.234213,9228.461524,15.46875
2471,-62.402788,1762.147167,20.020833
2472,-70.933587,3017.520458,16.125
2473,-68.36625,3828.805936,16.114583
2474,-67.612396,2613.488364,16.375
2475,-62.965561,1377.291452,27.729167
2476,-62.761646,7581.229802,19.041667
2477,-60.883313,1734.617173,20.03125
2478,-87.329521,6298.947251,21.697917
2479,-69.913318,4130.642115,10.572917
2480,-60.867622,4937.98507,20.114583
2481,-59.294751,5179.23625,20.104167
2482,-70.176558,1694.785087,16.90625
2483,-68.399622,6514.942171,18.520833
2484,-63.998873,9871.3343,25.354167
2485,-66.851387,2009.485717,20.03125
2486,-64.346104,1543.234826,18.291667
2487,-68.701362,2357.397038,18.354167
2488,-63.489273,2161.265706,19.947917
2489,-70.10174,2320.987034,18.375
2490,-67.298941,1891.302664,18.3125
2491,-68.164513,1840.748038,18.260417
2492,-67.718116,1805.341437,18.28125
2493,-65.928569,2620.415207,19.6875
2494,-71.918901,1580.357895,16.177083
2495,-67.102684,3904.422599,19.75
2496,-67.64241,6927.925541,19.71875
2497,-66.012961,1763.744241,18.302083
2498,-67.572557,2649.169686,19.666667
2499,-71.073341,1411.472252,23.666667
2500,-68.780109,1988.294214,18.229167
2501,-67.523007,1937.175877,18.25
2502,-65.654723,6581.740792,19.739583
2503,-64.147924,5526.851685,19.635417
2504,-67.792989,1621.879658,18.291667
2505,-68.369338,1672.988439,18.25
2506,-59.400291,1461.314029,29.416667
2507,-66.829061,6357.217288,18.1875
2508,-68.558245,2069.022002,19.75
2509,-68.519751,9354.016507,18.177083
2510,-68.273886,1792.002145,19.375
2511,-68.670745,4343.695095,18.083333
2512,-64.626768,1461.743208,19.458333
2513,-69.47071,1745.84498,18.25
2514,-62.85286,1461.591843,29.270833
2515,-67.979885,9493.443201,18.21875
2516,-64.391539,1949.118993,18.197917
2517,-63.842572,1712.458722,28.385417
2518,-64.981727,7666.816151,27.53125
2519,-70.018083,3451.206339,18.166667
2520,-66.998155,1861.636919,19.354167
2521,-68.033129,1693.129739,17.895833
2522,-64.266817,1642.286992,19.385417
2523,-61.013537,1362.654892,28.322917
2524,-67.265404,1683.67883,26.291667
2525,-63.854964,6359.692314,29.135417
2526,-60.304055,1445.329001,29.770833
2527,-64.007659,6593.279983,19.5625
2528,-68.506505,6236.63461,18.145833
2529,-71.279982,2026.994017,17.864583
2530,-78.184823,2021.658365,23.96875
2531,-71.032191,1684.795701,17.895833
2532,-71.633095,1791.811632,17.822917
2533,-67.641542,1493.327668,17.916667
2534,-66.931574,6856.381901,27.375
2535,-61.680353,1418.167264,19.447917
2536,-80.639564,1823.400613,22.96875
2537,-67.36916,1723.50999,19.5
2538,-73.537467,1379.372279,24.083333
2539,-76.821019,5867.948094,22.895833
2540,-68.323947,1576.386723,18.34375
2541,-67.579721,1551.369067,18.25
2542,-70.778397,1624.59108,17.958333
2543,-73.318796,1558.361269,16.791667
2544,-70.709384,1168.151303,24.145833
2545,-64.336051,2207.941015,19.78125
2546,-68.573371,1700.612508,19.916667
2547,-70.858963,1230.008622,24.489583
2548,-63.898252,3826.0955,18.333333
2549,-105.034139,4165.275528,11.197917
2550,-99.482903,5081.529383,11.239583
2551,-96.971087,4665.601468,11.197917
2552,-65.077149,9402.358149,18.572917
2553,-93.905467,5731.216882,11.4375
2554,-93.541899,3108.386781,11.84375
2555,-104.332586,2702.229115,11.135417
2556,-104.641785,2759.53835,11.114583
2557,-107.214386,2084.363796,11.135417
2558,-95.152824,9826.318055,11.791667
2559,-120.343381,6387.484785,10.90625
2560,-108.806888,2321.54126,11.177083
2561,-104.26825,2603.292648,11.1875
2562,-97.392876,2666.828125,11.166667
2563,-103.518873,2501.016376,11.1875
2564,-106.826043,2455.601618,11.125
2565,-107.705155,3253.679799,11
2566,-105.011649,3847.635218,11.177083
2567,-100.950939,2718.821519,11.197917
2568,-105.682946,7413.540808,11.239583
2569,-97.855873,8068.40679,11.395833
2570,-95.450609,9741.816049,11.322917
2571,-102.01095,8236.784114,11.21875
2572,-101.533817,2806.983735,11.135417
2573,-104.362911,2780.44219,11.135417
2574,-106.466474,2888.696351,11.177083
2575,-75.966072,2414.359049,15.15625
2576,-73.941944,2090.045384,15.208333
2577,-76.114119,2642.372709,14.604167
2578,-100.479377,2709.020271,11.177083
2579,-73.534666,2551.873989,14.770833
2580,-112.936977,6672.229813,10.864583
2581,-95.208325,3297.220922,11.46875
2582,-77.522254,3745.798452,14.166667
2583,-97.558012,6726.058616,11.375
2584,-91.9079,9476.405096,11.447917
2585,-100.357779,7839.618124,11.34375
2586,-95.172113,3098.645139,11.364583
2587,-57.324778,5381.484381,19.729167
2588,-93.395822,7734.107811,11.385417
2589,-70.10809,6033.754381,15.572917
2590,-76.052538,6791.479131,14.020833
2591,-80.543402,7722.676591,22.239583
2592,-90.389127,3304.181382,11.541667
2593,-96.930444,3983.461918,11.489583
2594,-97.995593,3577.375737,11.489583
2595,-96.047027,2920.6988,11.489583
2596,-72.839077,3233.865306,14.135417
2597,-97.252186,3821.821645,11.46875
2598,-97.706426,3990.112483,11.458333
2599,-93.24378,2719.873995,11.479167
2600,-80.348632,3233.037853,12.510417
2601,-79.425374,3539.040719,12.46875
2602,-93.299213,10853.88093,11.375
2603,-75.441975,4913.596238,22.21875
2604,-82.682257,2528.439071,12.635417
2605,-85.471366,3174.061521,12.666667
2606,-93.793446,3439.315497,11.458333
2607,-63.948071,3753.902981,17.729167
2608,-79.810977,2775.067765,13.75
2609,-76.525978,2423.169523,22.96875
2610,-63.150088,3912.843094,16.520833
2611,-74.293223,8802.024792,14.427083
2612,-71.812836,5935.312369,16.041667
2613,-53.33033,4613.828365,67.614583
2614,-62.229979,8304.702059,19.635417
2615,-98.006947,5083.451257,11.40625
2616,-91.871906,6219.481638,11.4375
2617,-67.580959,10141.56258,15.041667
2618,-95.454808,10121.87957,11.4375
2619,-92.032586,10520.36113,11.427083
2620,-46.404254,3169.12791,52.916667
2621,-100.622705,6232.446264,11.385417
2622,-98.768565,4885.076812,11.375
2623,-100.180929,4862.356377,11.322917
2624,-103.799768,2954.171388,11.114583
2625,-110.570552,3890.560646,10.979167
2626,-97.739257,4049.681753,11.166667
2627,-59.46032,6350.663093,27.947917
2628,-97.06274,3674.413601,11.197917
2629,-102.91983,3412.856656,11.166667
2630,-102.644929,3269.680707,11.166667
2631,-64.795851,3527.533432,15.229167
2632,-91.61241,3762.724868,11.541667
2633,-73.528813,2855.188206,15.15625
2634,-98.777857,6035.487549,11.40625
2635,-92.447017,8073.232745,11.40625
2636,-93.849715,4294.184192,11.375
2637,-93.894946,10358.49985,11.385417
2638,-83.014634,11065.66831,12.375
2639,-98.306924,7228.72631,11.28125
2640,-98.587653,9192.070838,11.28125
2641,-66.169293,3313.755668,26.489583
2642,-87.76156,4020.368328,12.395833
2643,-99.274755,4875.750353,11.395833
2644,-102.447328,5471.225074,11.385417
2645,-99.554318,6045.886823,11.354167
2646,-86.752357,9962.882519,12.333333
2647,-98.01951,8534.94074,11.354167
2648,-85.705125,9195.455485,12.34375
2649,-83.924927,9979.159742,12.34375
2650,-96.8072,8244.450741,11.34375
2651,-99.679658,10164.82664,11.322917
2652,-100.436546,8517.159844,11.302083
2653,-100.898043,8544.448575,11.3125
2654,-97.598844,3422.173903,11.270833
2655,-100.028028,5554.533786,11.375
2656,-105.667593,2820.58874,11.260417
2657,-97.795479,7419.626463,11.40625
2658,-71.467994,2793.154508,14.604167
2659,-98.50254,9436.506015,11.375
2660,-92.354307,4503.380354,11.4375
2661,-95.198043,4967.509532,11.447917
2662,-99.588646,6564.814693,11.447917
2663,-100.819582,10410.2093,11.427083
2664,-105.614951,10082.24991,11.427083
2665,-90.100082,9229.711726,11.416667
2666,-92.654933,5750.017689,11.40625
2667,-96.934746,8655.781155,11.427083
2668,-93.519847,8105.445708,11.395833
2669,-67.702831,2796.659346,15.34375
2670,-71.185535,7556.627647,15.03125
2671,-100.506804,7070.473425,11.333333
2672,-99.748966,9087.889115,11.25
2673,-101.60625,6348.204218,11.239583
2674,-107.134326,3841.588997,11.25
2675,-102.637281,8167.425263,11.25
2676,-106.16127,3966.079812,11.25
2677,-104.49148,9503.800283,11.25
2678,-97.99524,4049.787421,11.479167
2679,-98.743486,2895.538402,11.458333
2680,-98.966973,2993.689217,11.458333
2681,-99.748075,2551.801908,11.479167
2682,-99.613736,2682.990281,11.458333
2683,-58.655998,4208.820459,21.041667
2684,-100.981667,6696.031765,11.375
2685,-108.009906,2282.515905,11.114583
2686,-109.171893,2066.666077,11.145833
2687,-113.344611,3151.044999,11.15625
2688,-114.255635,2690.577189,11.145833
2689,-74.448764,3857.261216,15.177083
2690,-103.193892,10870.37873,11.25
2691,-105.293155,9809.631311,11.208333
2692,-106.283048,9110.036009,11.3125
2693,-109.051785,9069.355148,11.333333
2694,-107.925566,3397.524029,11.260417
2695,-108.670823,7877.229097,11.302083
2696,-106.948076,9285.527177,11.28125
2697,-93.964507,8216.5481,12.260417
2698,-107.660495,9562.942987,11.291667
2699,-107.683965,9650.500878,11.291667
2700,-109.267466,2833.628654,11.229167
2701,-91.190047,7709.20778,12.364583
2702,-88.84187,11061.8941,12.333333
2703,-88.477611,11006.32914,12.395833
2704,-87.571928,10505.08072,12.385417
2705,-89.490852,9194.078885,12.40625
2706,-67.005266,3733.682065,17.375
2707,-88.095188,10052.66439,12.34375
2708,-87.04662,11773.44263,12.354167
2709,-101.033974,3618.105085,11.364583
2710,-99.912036,4921.517799,11.416667
2711,-98.532155,8780.669273,11.447917
2712,-103.409978,9528.935298,11.385417
2713,-99.798659,2984.099649,11.46875
2714,-102.798621,3557.111101,11.40625
2715,-107.927593,4189.924917,11.21875
2716,-107.14165,9106.391884,11.28125
2717,-108.247727,6485.600592,11.291667
2718,-106.515718,8942.920508,11.28125
2719,-108.640056,3736.097433,11.302083
2720,-89.585028,10461.83079,12.3125
2721,-101.939597,7403.4047,11.40625
2722,-85.21076,1848.980307,13.208333
2723,-75.187261,2647.61197,15.15625
2724,-76.476512,1570.012332,14.90625
2725,-86.131704,10901.38559,12.979167
2726,-77.751636,1554.29383,14.78125
2727,-96.195657,2520.294256,11.5625
2728,-101.767784,3950.098455,11.46875
2729,-116.279364,3955.69177,11.041667
2730,-79.722854,8483.958394,10.166667
2731,-115.787441,3654.946747,11.260417
2732,-113.745075,8543.105351,11.28125
2733,-109.626464,6352.068472,11.3125
2734,-106.935748,9395.174172,11.3125
2735,-90.084681,11520.96271,12.364583
2736,-104.649814,4991.077571,11.333333
2737,-104.76115,10670.06783,11.291667
2738,-106.396389,8272.794769,11.322917
2739,-108.380619,9034.153785,11.3125
2740,-72.010029,5671.606375,17.59375
2741,-104.184869,8872.876711,11.302083
2742,-109.442984,8866.18274,11.229167
2743,-91.680045,10209.2334,12.302083
2744,-86.56958,7132.303444,12.375
2745,-89.399434,8502.00303,12.3125
2746,-87.820299,2836.027594,12.447917
2747,-87.065599,5595.73002,12.40625
2748,-88.091683,8183.350261,12.4375
2749,-86.303625,10637.76116,12.375
2750,-62.629668,2589.083513,28.375
2751,-103.762626,6926.766954,11.291667
2752,-105.904481,10256.16513,11.229167
2753,-90.845494,11035.83993,12.302083
2754,-90.98113,10812.64474,12.34375
2755,-90.786171,10714.39223,12.302083
2756,-68.476544,2978.164222,18.239583
2757,-102.247391,7625.629123,11.364583
2758,-98.866824,2561.889713,11.520833
2759,-95.810995,2086.067535,11.645833
2760,-95.263823,2304.53731,11.666667
2761,-96.271214,3963.751799,11.46875
2762,-100.64044,5871.174204,11.427083
2763,-93.096051,3582.749953,11.9375
2764,-73.185675,5306.764666,92.675737
2765,-99.83714,3357.51965,11.75
2766,-102.423633,10377.22858,11.291667
2767,-108.086409,5533.684667,11.270833
2768,-90.129468,7779.583386,12.427083
2769,-89.891473,10119.80232,12.375
2770,-104.618718,2728.095722,11.260417
2771,-108.692916,4375.139123,11.21875
2772,-102.998976,5719.04484,11.427083
2773,-112.1166,2418.565153,11.1875
2774,-110.08179,3684.014818,11.208333
2775,-105.318154,6728.386766,11.1875
2776,-109.643008,8485.462638,11.416667
2777,-107.350598,3413.439839,11.166667
2778,-108.7343,9599.420769,11.239583
2779,-101.295332,7802.643653,11.270833
2780,-109.105907,9512.157952,11.270833
2781,-106.594768,3650.904622,11.28125
2782,-89.726818,7740.284147,12.354167
2783,-87.265749,3965.458,12.364583
2784,-96.146047,8654.257273,11.208333
2785,-88.1881,6737.920861,12.364583
2786,-88.642708,5639.548038,12.34375
2787,-86.640473,3882.523394,12.354167
2788,-102.358707,4213.984531,11.229167
2789,-85.757638,8307.023645,12.3125
2790,-86.352877,5401.14953,12.354167
2791,-85.863478,3115.08736,12.34375
2792,-88.523343,8041.76033,12.364583
2793,-88.296088,5460.3793,12.3125
2794,-102.444977,8372.270988,11.21875
2795,-100.575355,6933.680073,11.21875
2796,-88.794179,2640.914752,12.333333
2797,-86.912198,8766.908608,12.40625
2798,-87.415514,9081.832466,12.46875
2799,-89.681889,10848.66677,12.416667
2800,-87.892575,10233.09368,12.385417
2801,-86.116691,10458.00243,12.458333
2802,-83.763136,8812.317903,12.479167
2803,-88.069268,7702.240875,12.427083
2804,-87.85079,8697.340179,12.416667
2805,-88.962301,9912.832521,12.364583
2806,-89.264826,9362.475514,12.458333
2807,-83.021272,10483.67945,12.395833
2808,-66.061043,3603.986332,25.177083
2809,-93.986306,4808.025677,12.395833
2810,-100.202988,5499.519404,11.270833
2811,-88.263508,10310.83557,12.427083
2812,-105.424028,2446.05532,11.1875
2813,-87.768288,7243.755096,12.4375
2814,-62.597019,3537.79413,18.708333
2815,-83.467584,6013.941286,12.395833
2816,-82.463205,7771.325779,12.395833
2817,-82.287473,10923.99871,12.416667
2818,-81.088384,5972.746336,12.427083
2819,-54.363727,4744.733612,31.072917
2820,-80.823429,5856.521412,12.479167
2821,-84.849452,7509.021011,12.4375
2822,-91.630653,3791.88208,12.375
2823,-89.910496,6909.023877,12.416667
2824,-62.427698,3257.765569,27.364583
2825,-87.487857,7023.169885,12.333333
2826,-103.848808,2815.738196,11.510417
2827,-72.526794,3328.062866,14.208333
2828,-92.030866,10116.39993,11.96875
2829,-58.037322,5466.34965,19.5
2830,-96.009155,2249.253421,11.260417
2831,-64.482083,6453.101038,20.125
2832,-102.237932,4049.033761,11.145833
2833,-107.270998,2934.839609,11.125
2834,-86.644249,11392.02145,11.229167
2835,-104.550458,6932.265176,11.28125
2836,-75.978994,7468.143778,15.479167
2837,-94.136632,3214.12401,11.46875
2838,-101.67044,2960.953672,11.520833
2839,-100.208633,4796.603153,11.489583
2840,-53.372127,4582.743596,29.739583
2841,-73.180822,5878.455273,23.1875
2842,-74.071676,3047.345603,22.916667
2843,-64.28996,3199.605938,25.177083
2844,-60.024605,6678.128437,28.583333
2845,-69.575913,6195.743524,18.552083
2846,-70.216786,7247.294358,16.427083
2847,-95.326096,9936.959778,11.302083
2848,-98.372222,5054.706766,11.34375
2849,-96.912485,7420.804338,11.333333
2850,-95.161787,9744.417528,11.364583
2851,-68.270353,4546.750756,14.791667
2852,-91.350901,4348.736451,11.34375
2853,-101.312376,10412.32366,11.3125
2854,-103.935283,11121.9397,11.25
2855,-72.179676,2921.659748,23.927083
